,_id,text,username,followers_count,status
157,5fabab9068979ba54f425d68,Collaboration despite looted antiquities &amp; political conflicts: good/ethical or bad/unethical policy by @kulturSPK?… https://t.co/gv4QpKscsG,AroValjus,1382,
158,5fabab9b68979ba54f425d69,"In Berlin, Mysterious Dwellings Hidden Amid the Trees https://t.co/fuZVoWUggo via @TravelOnSkill https://t.co/zCoGAOL98J",homeinbarcelona,1284,
159,5fabab9d68979ba54f425d6a,Precisely! We are at the time when shitler is in the bunker in Berlin and about to die!,LeilaLstorvad,5829,
160,5fababa368979ba54f425d6b,always an early bird 🦅 @acnestudios jackets keeps you warm like a teddy bears 🧸 #acnestudios #aquariusheaven… https://t.co/qUbqquHqnt,_AquariusHeaven,752,
161,5fababae68979ba54f425d6c,@kaisermosleyIII It's good to remember that it was Soviets and Poles who conquered Berlin before it gets re-written… https://t.co/bi7qaPeONh,Zapadoslav47,36,
162,5fababb268979ba54f425d6d,RT @KatherineCowan: @MuttonMusic @caitlinmoran When I first saw this statue of a mother and her son in Berlin I burst into tears https://t.…,ghostcatbce,1722,
163,5fababb768979ba54f425d6e,"RT @GarageGloryHole: ""BERLIN."" 

New guy from Grindr. 33yo, 6'6"" tall. Blonde. Rock hard 7.5"" inch cock. One of the tallest guys we've serv…",Francoxelias,40,
164,5fababd468979ba54f425d6f,"Beautiful episode. Loved the poetry, especially Emily Dickinson.
#larkascending
@HopeViolin 
@bencrystal… https://t.co/oR32wegrRs",Verdiwagnerite,97,
165,5fababe368979ba54f425d70,RT @russty_russ: Fancy seeing what was in the top 10 pop charts from #OnThisDay in 1986 via the land of Ceefax in which Berlin Take My Brea…,Andiepowpow,2016,
166,5fababe468979ba54f425d71,RT @_janloehr: Come work with me 😁 https://t.co/jrntxx0kvp,atla_,1972,
167,5fababf668979ba54f425d72,"RT @BathNESUKIP: Its blood-soaked tentacles have taken a grip in unlikely places including China, NZ, Canada &amp; Maldives. Over last 4 years,…",yogagirl2021,549,
168,5fabac0368979ba54f425d73,"RT @MeowTheo: We did a new feature film! 🔥
5 friends, 5 dirty stories from the streets of Berlin.

We worked almost 2 years on this, now it…",PolluxJo,291,
169,5fabac0e68979ba54f425d74,RT @Interiorporns: I love the sunken living room concept in this home in Berlin https://t.co/DhsG0ST6ck,saraajesuus,869,
170,5fabac1068979ba54f425d75,"#OnThisDay 11th November
2016 Reinhold Heil @ReinholdHeil - Berlin Station (Album)
2016 Black Needle Noise… https://t.co/vuna5nBm3t",CyberNoise,1915,
171,5fabac2568979ba54f425d76,"@Philip_Ellis @nthnashma I can see it now, An American In Berlin or something similar",weimingkam,6268,
172,5fabac4068979ba54f425d77,"They're good devs, Bront &lt;3",bainelaker,655,
173,5fabac4668979ba54f425d78,"East Berlin 2083. Petter Steen.
https://t.co/Ls36KaPb53 https://t.co/vh6L0R8sgR",ESPER995,15604,
174,5fabac4e68979ba54f425d79,RT @RobertN58520057: Rt please!!!!,Pamela49986311,935,
175,5fabac6768979ba54f425d7a,RT @DemocracyR: Are you a political or social science student interested in discovering what it's like to work for an international #NGO?…,kratosbunny,436,
176,5fabac6b68979ba54f425d7b,"Temperature, surface texture, pulse, blood pressure, breathing, body tension and vital functions are Important… https://t.co/xen3MVGUKd",HannesHuebbe,6,
177,5fabac7668979ba54f425d7c,Excellent thread for anyone who is a fan of 16th century Swedish history.,nmlewan,91,
178,5fabac7768979ba54f425d7d,"@realDonaldTrump 
Today,my son who goes to high school was mobbed by political science teacher just because he said… https://t.co/OEsV3iGZiV",lucamatteo06,1,
179,5fabac8468979ba54f425d7e,"RT @ESPER995: East Berlin 2083. Petter Steen.
https://t.co/Ls36KaPb53 https://t.co/vh6L0R8sgR",DSkyblue1,82,
180,5fabac8c68979ba54f425d7f,This is the result of Merkel policy.,Davko29965925,71,
181,5fabac9e68979ba54f425d80,80's are BACK,AlineBaruchi,73,
182,5fabaca168979ba54f425d81,@FinancialTimes Not in Berlin #berlin,Elf_X_Stacy,456,
183,5fabacb968979ba54f425d82,@MaxCRoser There is also a good video from two years ago in Berlin where Sahin talks about how his technology could… https://t.co/lTcWLzaPYi,MikeDeeeeeee,123,
184,5fabacbc68979ba54f425d83,RT @EuropeansPod: This week we bring you the enjoyably chaotic story of Berlin's new airport. Jöran from 'How To F#€k Up An Airport' (@radi…,dakraemer,1058,
185,5fabacbe68979ba54f425d84,"RT @Teslarati: Tesla secures another preliminary permit for Giga Berlin’s casting facility, allowing the EV maker to continue its construct…",teslectrics,2938,
186,5fabacc368979ba54f425d85,"RT @StuartM_1: Eurocentric, pro-imperialist Western Trots have nothing but criticism for the DDR (and other socialist states), but the peop…",LPawlitschenko,416,
187,5fabacca68979ba54f425d86,"Asked whether he expects topics of US-German tension, such as Nord Stream 2 and Germany's NATO spending, to go away… https://t.co/41d2IP2y52",wirereporter,8573,
188,5fabaccc68979ba54f425d87,RT @meazaG_: No Tigrayan should return to #Ethiopia and become another statistics in fascist @AbiyAhmedAli’s concentration camps. Stay put.…,daniel32964194,4,
189,5fabacd168979ba54f425d88,Shephard &amp; van Alebeek – Lockdown 2.0 https://t.co/A1QurRVsqx,radio_on_berlin,578,
190,5fabace668979ba54f425d89,"I am wondering how many places they were scouting before realising that they can shoot Moscow, Kentucky, Mexico Cit… https://t.co/4jHSfmIT4f",Fabian_Fechner,500,
191,5fabacf268979ba54f425d8a,"Al Gore nailed it: 
https://t.co/ja39asRNJ8",BaldwinAfrica,15008,
192,5fabad0368979ba54f425d8b,"Berlin, Germany…..Europe’s Gayest City https://t.co/ppGSyEDzN3",Igaytrips,5044,
193,5fabad2068979ba54f425d8c,Interesting to read on the collective yesterday that Tesla are setting up a new factory an hour outside Berlin- I w… https://t.co/7jZItP9GyV,aettridgeWR,970,
194,5fabad2068979ba54f425d8d,"@jmspool Germanys new Berlin-based digital task force 
@DigitalServ4Ger (similar to @USDS @18F) is looking for peop… https://t.co/f964WBPTE5",jerdesign,453,
195,5fabad2f68979ba54f425d8e,@HerrlinCarl @Reuters USA? Berlin funded the research and development; the U.S. committed to buying the end product.... FYI,kaye_wadland,4,
196,5fabad3068979ba54f425d8f,"RT @AuschwitzMuseum: 10 November 1895 | German Sinti woman Alma Bertram was born in Berlin.

In #Zigeunerlager (Gypsy camp) in Auschwitz II…",blocksb1,190,
197,5fabad3c68979ba54f425d90,@dadavidhailey my job is complicated even more by the fact that my actual manager isn't located in berlin/isn't equ… https://t.co/4O8N4WN49K,shlywshngtn,361,
198,5fabad3d68979ba54f425d91,"@MCorleoneo @Shutbloodydoor @RevRichardColes And now Trump's trying it too. Mind you, from what the media is report… https://t.co/Udzz7cgGzn",AileenMcEleney,240,
199,5fabad4068979ba54f425d92,Fuck,Manjol,244,
200,5fabad4f68979ba54f425d93,"Peak State Sharing from Japan
Date and time :
November 17
8:30PM Japan

6:30 AM Mexico City
7:30 AM New York 
8:30… https://t.co/oSamUGQK5M",4ms6D78LRwvqQD7,118,
201,5fabad5368979ba54f425d94,Daytipp on @rbb_arte @presse_rbb is our extraordinary documentary #Berlin1945 https://t.co/PHSfEZutgm,HaageUlrike,101,
202,5fabad6068979ba54f425d95,"RT @ESPER995: East Berlin 2083. Petter Steen.
https://t.co/Ls36KaPb53 https://t.co/vh6L0R8sgR",ManMadeOfMatter,110,
203,5fabad6968979ba54f425d96,RT @FXMC1957: UK No.1 on this day in 1986: Berlin - Take My Breath Away https://t.co/4E10v8aq61 via @YouTube,littlemore20,4458,
204,5fabad6c68979ba54f425d97,Pro Tip: Always prepare $eth transactions in advance. Just wanted to take part at the @cryptovoxels berlin auctions… https://t.co/EvfHXvIhcS,IuriMalakai,142,
205,5fabad6d68979ba54f425d98,KEEP SHARING,AgnesNorman64,3254,
206,5fabad7068979ba54f425d99,"@AliceB01973554 Berlin bestie hugs gratefully received ❤️🤗❤️
Off for another Covid test today 🤒
I do feel a bit bet… https://t.co/SDyy6zbzad",Katy_Ann_Snake,3454,
207,5fabad9768979ba54f425d9a,"The demand for #carsharing was less affected by #COVID compared to #publictransport. In mid-June, the #SHARENOW usa… https://t.co/TGutOf5IdP",ShareNow_global,9128,
208,5fabad9f68979ba54f425d9b,funded PhD opportunities in Germany @mscpanc,guidorgs,485,
209,5fabada668979ba54f425d9c,"RT @youthopiatalks: #FreedomDay 🥳

Today marks the annual World Freedom Day, initially celebrated by the United States to commemorate the f…",ricodecastroooo,2976,
210,5fabada768979ba54f425d9d,"RT @AuschwitzMuseum: 10 November 1895 | German Sinti woman Alma Bertram was born in Berlin.

In #Zigeunerlager (Gypsy camp) in Auschwitz II…",riad2076,98,
211,5fabadae68979ba54f425d9e,NEW #prodmgmt job! @PiNCAMP_DE are looking for a Product Designer to join their team in #Berlin. Check out the deta… https://t.co/kwN7VB6aZZ,MindtheProduct,39232,
212,5fabadb168979ba54f425d9f,"🅽🅴🆆 @theFLEXwebsite video: Hairy alpha top @RoganRichards brutally fucks his bottom in “Sexy Berlin, Part 1” 

More… https://t.co/rnmdgenZQL",theQueerPig,180264,
213,5fabadc368979ba54f425da0,"RT @RareEarthVienna: We're #hiring in Vienna 🇦🇹 &amp; Berlin 🇩🇪! Join a small, inclusive, collaborative team creating our own IP on PC/next-gen…",JanDavidHassel,12374,
214,5fabadd268979ba54f425da1,"On Veterans Day, we honor those who have served - such as Colonel Gail Halvorsen, the Berlin Candy Bomber.  Check o… https://t.co/c84QG3QIu5",usbotschaft,27501,
215,5fabade768979ba54f425da2,"RT @oslotriennale: Meet MAKERSHUB and GROWLAB – two of the city makers featured in OSLO IN ACTION(S), a digital atlas that maps and shines…",janbarstad,6745,
216,5fabae0968979ba54f425da3,@___inseong__ Ufff 👀 i think that's up to 10€ store maintenance costs. we don't even have kpop stores here 😂 everyt… https://t.co/bmJZ85iVDb,pengutho,844,
217,5fabae0c68979ba54f425da4,"RT @ESPER995: East Berlin 2083. Petter Steen.
https://t.co/Ls36KaPb53 https://t.co/vh6L0R8sgR",carboncell,229,
218,5fabae1368979ba54f425da5,"The HCC.lab offers a research position in the field of reflective technologies, #HCI and digital sovereignty. Apply… https://t.co/bozXbmPhm2",hccLabBerlin,99,
219,5fabae2468979ba54f425da6,Had a walk today and something that looked super interesting were lighted candles besides those bronze squares on t… https://t.co/lpFUNMuIvK,superruserr,4396,
220,5fabae2568979ba54f425da7,RT @ZebraFestival: 🧑‍🏫Master Class with Tom Konyves - Zoom-Meeting ℹ️ Registration required here: https://t.co/JWTCaLCBzu  #zebrapoetryfilm…,montyreid,1452,
221,5fabae2768979ba54f425da8,"BIG BUTT BLANKET! Now only 80euros+Postage. I can meet up in Berlin or post world wide, check out my Etsy for the s… https://t.co/WznkHloLix",CallumLeoHughes,142,
222,5fabae3f68979ba54f425da9,"RT @ESPER995: East Berlin 2083. Petter Steen.
https://t.co/Ls36KaPb53 https://t.co/vh6L0R8sgR",AndroidDegroid,47,
223,5fabae5668979ba54f425daa,"RT @EuroFilmAwards: The nominees for European Screenwriter 2020:
M. Behnke &amp; B. Qurbani (BERLIN ALEXANDERPLATZ)
Costa-Gavras (ADULTS IN THE…",PepitoProduzion,304,
224,5fabae6268979ba54f425dab,"RT @Cazza37783789: Read it and weep.....  for our freedom which is being taken from us. @BorisJohnson  @MattHancock 😡😡😡

https://t.co/gKtc6…",wardj15,2511,
225,5fac058844966495eb13d8b0,RT @uhlon_dohlenko: Language Science Press is my favorite publisher and they're looking for an intern. This looks an amazing opportunity! 🤓…,AlexisMichaud13,45,
226,5fac058c44966495eb13d8b1,An observatory with a gun #Observatory #Telescope #Domes #Sciences #Scence #Astronomy #Gun #Unusual #Berlin... https://t.co/8Ki9kqq8oD,linandara,731,
227,5fac05a644966495eb13d8b2,RT @LeftBerlin: Take a walking tour of the Spanish tombs along the outskirts of Berlin and Dresden with @iacbe  https://t.co/MZK6PNaS22 htt…,juanblan,2879,
228,5fac05ac44966495eb13d8b3,@ExportedFromMI You could put High Command uniforms on these guy's and it would look like Berlin 80 years ago.,miningmeagan,8295,
229,5fac05ae44966495eb13d8b4,RT @Ocramius: Is anyone I know looking for a a job (or has free capacity) as Project Manager? Ideally Europe/Berlin timezone or similar ove…,gizmomathboy,464,
230,5fac05b344966495eb13d8b5,@Zimmlaw175 In Berlin. Shameful.,DomesticatedThe,612,
231,5fac0a26f968720413482c05,@berlinbrigade Proud to have served in U.S. Army Berlin Brigade HQ 1961-1964.,jsfacilitator,3,
232,5fac0a2bf968720413482c06,"@Dohdoh201 @clutzyyy @asinensky @MaajidNawaz The end of the democrat party! Perhaps they'll set fire to it?
Oh it s… https://t.co/cTpQJfEWpz",Pancho70315458,0,
233,5fac0a2bf968720413482c07,"RT @PLASTICDOLLLL: Lady Gaga walking around Berlin, 2013 https://t.co/sgeDFS16RB",MiguelFasho,1129,
234,5fac0a2cf968720413482c08,"While conducting a bombing raid on Berlin in #WorldWar2 , my uncle Marc, a pilot and gunner in the Royal Canadian A… https://t.co/NV60V9rAWb",O_ComeOn,888,
235,5fac0a2cf968720413482c09,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",NEYankeePatriot,91,
236,5fac0a2ff968720413482c0a,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",MyClippers,1219,
237,5fac0a30f968720413482c0b,"RT @SandraSturm81: My new Link
👇👇👇👇👇☺
https://t.co/VpahGUQ9vY

#sandrasturm #fun #berlin #dvd
https://t.co/VpahGUQ9vY https://t.co/gFFW9kF9…",FTsexfire911,149210,
238,5fac0a31f968720413482c0c,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",Jk67Joan,4739,
239,5fac0a34f968720413482c0d,November 25th!,xr_westcork,568,
240,5fac0a35f968720413482c0e,"MD experts discuss the future of health care - David Bangsberg, dean, OHSU-PSU School of Public Health; Michelle Be… https://t.co/Kd4irpi6lA",LWVPortland,1497,
241,5fac0a37f968720413482c0f,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",ScorchoZer0,73,
242,5fac0a48f968720413482c10,".@wisgop now considering breaking the law to ensure  Trump wins Wisconsin.

So much for the party of ""law and order… https://t.co/YYMNKc7BF1",WisconsinStrong,4947,
243,5fac0a4bf968720413482c11,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",mrdrebzee,133,
244,5fac0a4ef968720413482c12,RT @BTH_Bill: GM sued the United States for bombing one of their Berlin factories (which was making vehicles for the Third Reich) during Wo…,DomAccardo,241,
245,5fac0a52f968720413482c13,"While the men in the hall were indeed members of the German army, they were POWs. And it was snowing outside not be… https://t.co/9vle0lfRTY",jamespothmer,1428,
246,5fac0a53f968720413482c14,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",melegyrn,128,
247,5fac0a54f968720413482c15,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",arisden1,210,
248,5fac0a58f968720413482c16,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",jt9591,241,
249,5fac0a58f968720413482c17,"RT @AmyMek: Threat Alert

Germany: Berlin-Based Syrian YouTuber pulls “Macron the Dog” on a Leash, Burns Macron Pictures &amp; threatens ""this…",Cynthiahennig1,5329,
250,5fac0a5ef968720413482c18,"tired, kinda sad that i finished watching hallo aus berlin in just over 2 hours, and bored af",matichu_is_kool,70,
251,5fac0a5ff968720413482c19,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",rockbridge2008,1456,
252,5fac0a61f968720413482c1a,"RT @RonColeman: This was after basic training for the US Army Reserves. 

Dad married Mom in 1960. He went to work in benefits administrati…",Oregon831_,1867,
253,5fac0a64f968720413482c1b,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",MelodyFritchley,1029,
254,5fac0a69f968720413482c1c,"Today we honor those who served our country. Thank you to all those who have served or continue to serve🇺🇸 

Pictur… https://t.co/8c4q3WgUCQ",MattGreenTV,229,
255,5fac0a71f968720413482c1d,RT @DIYWITHJOY: 2019 was the year I said yes to a lot of opportunities. I just felt the fear and it anyway.  I literally spoke things into…,DIYWITHJOY,1587,
256,5fac0a76f968720413482c1e,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",RickPetree,19987,
257,5fac0ccc2b8f1eeb90558857,"1993 Nazi EU coup d’etat @RegeringDK breaking the law repeatedly 

We, sovereign people of Denmark must soon storm… https://t.co/o2Uhm8yqFK",ArtPedd,437,
258,5fac0cd52b8f1eeb90558858,"RT @PLASTICDOLLLL: Lady Gaga walking around Berlin, 2013 https://t.co/sgeDFS16RB",PLASTICDOLLLL,1096,
259,5fac0d00d69693a0ecbbe993,"RT @business: From the number of cars crossing San Francisco’s Bay Bridge to the traffic jams in Berlin, everything suggests a recovery in…",fuelsbeat,73,
260,5fac0d05d69693a0ecbbe994,JFK was 28 years old in this photo.,SeanJohn1313,2183,
261,5fac0d05d69693a0ecbbe995,"RT @SRkian_Avenger: Screened at the 55th Berlin International Film Festival in Berlin, Germany, in the “International Forum of New Cinema”…",srk_yuvraj,332,
262,5fac0d0cd69693a0ecbbe996,RT @Cycling_Embassy: Berlin was one of the first global cities to implement pop-up bike facilities in response to changing travel patterns…,Melaniecycles,1366,
263,5fac0d746263ff29ea6779b4,"RT @AktundNatur: Still happy about my last shooting with Lexi nude in public in Berlin ...

#nudeinpublic #publicnudity #publicflash #flash…",UrsulaCoutts,280,
264,5fac0d756263ff29ea6779b5,"RT @WisconsinStrong: .@wisgop now considering breaking the law to ensure  Trump wins Wisconsin.

So much for the party of ""law and order.""…",jruha,1344,
265,5fac0d786263ff29ea6779b6,RT @henokgabisa: Seems like Abiy is conducting Anti-Tigray people war; not anti-TPLF! Clear violation of serious breaches of the internatio…,RobsanIsmail,12,
266,5fac0db405e5d24433f56b18,"RT @Valhalla11111: Thank you to my 5th great uncle

Medal of honor 
Read the Lincoln conspirators their death warrant
And governor of PA

T…",jeffmyoung1,2610,
267,5fac0dc005e5d24433f56b19,"Cheers to my dad, who served in the U.S. Army's occupation of Berlin. He even got to travel to the Soviet sector in… https://t.co/1lm5Ksbflg",cshogan276,1442,
268,5fac0dc505e5d24433f56b1a,RT @Cycling_Embassy: Berlin was one of the first global cities to implement pop-up bike facilities in response to changing travel patterns…,pia_purzella,490,
269,5fac0dce05e5d24433f56b1b,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",eriesosmani,112,
270,5fac0de005e5d24433f56b1c,RT @fcunion_en: @bfcdublin Good luck from Berlin 👌🏻,Pur53R69,34,
271,5fac0df005e5d24433f56b1d,"RT @WeJapaHQ: Hiring🔥🔥🔥

UI Designer for our client in Berlin, Germany (Remote).

One-click ⚡️ apply here 👉 https://t.co/8vdSGpEEPE

Lookin…",OlalekanMachia,13,
272,5fac0df205e5d24433f56b1e,"RT @BerlinFmi: #Berlin nasty #boys 
Shoot with gorgeous @RobertRoyalXXX https://t.co/dwW430Jn8f",conanboy64,204,
273,5fac0df505e5d24433f56b1f,RT @angelaZvdvsk: Diverse residents of Berlin 🦊 https://t.co/gdsIGLJYvJ,sccizer,452,
274,5fac0e0005e5d24433f56b20,I’m gettin jewellery made from the Berlin Wall I’m so gassed wtf,georgiahampshir,13574,
275,5fac0e0205e5d24433f56b21,"RT @AmyMek: Threat Alert

Germany: Berlin-Based Syrian YouTuber pulls “Macron the Dog” on a Leash, Burns Macron Pictures &amp; threatens ""this…",Amitgupta14Amit,179,
276,5fac0e0305e5d24433f56b22,@texasgolf6971 Berlin looks so tiny compared to u😜😜😜.,SpikeyGolden,1801,
277,5fac0e0b05e5d24433f56b23,"@ClassicMovieHub So many memorable roles.  Along with those, there's Berlin Express, The Battle of the Bulge, and m… https://t.co/XkP7xXDG1x",yoktomsqueegee,1674,
278,5fac0e0d05e5d24433f56b24,"RT @Thomas_Sparrow: Thinking of our @dw_conflictzone interview with #SaebErekat in 2018, as part of @KoerberIP Berlin Foreign Policy Forum…",engelstad_b,4056,
279,5fac0e1505e5d24433f56b25,RT @OberstWKlink: Has any #twitterstorian secured a place in the Federal Archives in Berlin over the next few months and could (for € of co…,UlrikeGisela,513,
280,5fac0e1705e5d24433f56b26,Tegel Farewell ATIS- still broadcasting #DANKETXL #TXL #txl4evr #berlin #atis #airport #tegelairport #tegel https://t.co/nucXQv1IAI,Cookie_and_Alan,1233,
281,5fac0e1c05e5d24433f56b27,@_Alalalong_ Oh I remember seeing one in Berlin a few years ago. Totally retro,Claire_Keer,504,
282,5fac0e2305e5d24433f56b28,"@facts_tesla guy from germany here, dont aspect that the gigafactory berlin gets done until 2022 or even 2023.....… https://t.co/1FGzDq4qu8",derPaddy,629,
283,5fac0e2305e5d24433f56b29,"Lars Behrenroth LIVE @DeeperShades &gt; https://t.co/tl9lk3WJgr Wednesdays 11am [LA], 2pm [NYC], 7pm [London], 8pm [Be… https://t.co/q4VzmF2spl",LarsLB,126080,
284,5fac0e2805e5d24433f56b2a,The color of the sky in Berlin is beaver. #a58d71 https://t.co/NsTWJ1UstK,colorofberlin,105,
285,5fac0e4405e5d24433f56b2b,"#Berlin Industrial hall #photoshoot 
Enjoy! https://t.co/9PjtzUeCBi",BerlinFmi,4,
286,5fac0e4605e5d24433f56b2c,"Yates speaking at online UNESCO conference on “Mechanisms in fighting trafficking in Cultural Property”, 18 Nov… https://t.co/2keURYor2m",CultureTraffic,8790,
287,5fac0e4705e5d24433f56b2d,"RT @RealMikeHammer: Dancing the night away with @KarynBayres @MeganGipsyxxx  
#XBIZBerlin2019 #Berlin #PornLife https://t.co/fPTl2aOEUb",Helina49,27927,
288,5fac0e4c05e5d24433f56b2e,"@DaveSharma Thank you for speaking up for Hong Kong, MP Sharma. 

Indeed Hong Kong is becoming the new West Berlin,… https://t.co/jT4ZBT94FA",MP68774135,3405,
289,5fac0e5005e5d24433f56b2f,RT @InsideEVs: Tesla's Elon Musk Hiring '25 Guns' For Giga Berlin https://t.co/2bh55LvvNK via @insideevs.com,Sufiy,2928,
290,5fac0e5505e5d24433f56b30,"RT @CultureTraffic: Yates speaking at online UNESCO conference on “Mechanisms in fighting trafficking in Cultural Property”, 18 Nov https:/…",MayaResearchPro,2274,
291,5fac0e5b05e5d24433f56b31,RT @piotrgoldstein: Short text about current #polishprotests / #womenprotests in #Poland which Marianna Szczygielska and I wrote for #ZOiS_…,ZOiS_Berlin,2036,
292,5fac0e6205e5d24433f56b32,"RT @Valhalla11111: Thank you to my 5th great uncle

Medal of honor 
Read the Lincoln conspirators their death warrant
And governor of PA

T…",urworld2406,4186,
293,5fac0e6205e5d24433f56b33,1 yr &amp; 5 days ago 😭,gkalinkat,2275,
294,5fac0e6505e5d24433f56b34,"RT @barntiques859: My FIL 98 y/o: James Henry Hutchison Jr a WWII Vet of the US ARMY AIR CORP, 12th AirForce, P38 Lightning Fighter Squadro…",donsmalley79,11552,
295,5fac0e6905e5d24433f56b35,"RT @BerlinFmi: #Berlin nasty #boys 
Shoot with gorgeous @RobertRoyalXXX https://t.co/dwW430Jn8f",JordanS01965022,838,
296,5fac0e7105e5d24433f56b36,Fyte is searching for an Category Manager (f/m/d) Lifestyle. Our client is an international E-Commerce Company from… https://t.co/ARxe7UAwby,PascalTour,435,
297,5fac0e7105e5d24433f56b37,"@GrantMcPheeFilm I was in Berlin in 1981, but not till about 4 weeks after that gig ☹️",gwpurnell,3141,
298,5fac0e7405e5d24433f56b38,"RT @sa_agueda: @econoflove I have been invited to several 'end of covid raves' in Berlin since June, but they keep being postponed...",econoflove,5642,
299,5fac0e7a05e5d24433f56b39,"While local authorities decided to soften the regulations for meetings, conventions and events, Berlin has develope… https://t.co/XohpFNBW4L",HQGlobalMag,2445,
300,5fac0e7c05e5d24433f56b3a,"'Berlin 86 - 11', taken from 'Exit Ghost'. 

Order/Listen: https://t.co/kevvpQ0rlO

Video: Rob Curry https://t.co/aDch6NpDTo",PaulHaslinger,1127,
301,5fac0e8105e5d24433f56b3b,RT @glovink: Excitement all over! Will this be the first INC event where we can reconvene IRL again? Let's gather in Berlin for MoneyLab #1…,ArthurSmid,2577,
302,5fac0e8305e5d24433f56b3c,"'Organizational benefits of #Kubernetes'.
Berlin #DevOps gives you the most important considerations to make for in… https://t.co/7rV5MusoUb",ashpoulton,316,
303,5fac0e8f05e5d24433f56b3d,Not 1 month after Jewish anti-Zionists in Berlin were surveilled n financially persecuted due to a *state-level* re… https://t.co/t2fLFdrmTS,brat_skoff,1080,
304,5fac0e9105e5d24433f56b3e,"RT @BeschlossDC: JFK at age 28, in July 1945, viewing Hitler’s offices in defeated Berlin as an aide to Secretary of the Navy Forrestal (le…",danarubinstein,22003,
305,5fac0e9805e5d24433f56b3f,"RT @ZOiS_Berlin: The ban of nearly all abortions in #Poland sparked demonstrations+strikes. The words #Wypierdalać, #Apostazja, +#Berlin he…",reginaelmo,394,
306,5fac0e9a05e5d24433f56b40,RT @BerlinTourism: Beautiful #Berlin ❤️,hakeemwonders,277,
307,5fac0e9a05e5d24433f56b41,RT @piotrgoldstein: Short text about current #polishprotests / #womenprotests in #Poland which Marianna Szczygielska and I wrote for #ZOiS_…,nthielem,228,
308,5fac0e9e05e5d24433f56b42,"RT @authorjamiller: For Those Who Dare:  
East Berlin, 1961: A Cold War escape that’s a roller coaster ride of twists and turns
#thriller #…",hunnipuff,3874,
309,5fac0ebe05e5d24433f56b43,"The Genuine Lavender Aphid is now online in Berlin, Berlin https://t.co/qoK4jXnBqm @helium $HNT #ThePeoplesNetwork",HSpotbot,393,
310,5fac0ebf05e5d24433f56b44,RT @BerlinTourism: Beautiful #Berlin ❤️,davidsancho73,720,
311,5fac0ec005e5d24433f56b45,"""sometimes distance is the only way to find peace"" -Berlin",rizameow,38,
312,5fac0ed205e5d24433f56b46,"Congratulations, Philip! 
#Australia &amp; #Germany are strategic partners. @MunSecConf looks forward to building on ou… https://t.co/be7LcPS8W5",RugeBoris,3620,
313,5fac0ee505e5d24433f56b47,Berlin Rally for Freedom - 29.8.2020! Massive Crowds! https://t.co/Fa6BVkvJeg,DigbyKale,765,
314,5fac0ee605e5d24433f56b48,Trump’s administration trying to take credit for something they didn’t do... again. https://t.co/9piBbSWfx0,EzekialTony,1889,
315,5fac0eea05e5d24433f56b49,"The iconic @voostore in Berlin is a fashion store, gallery, third-wave coffee shop, and a creative community hub. C… https://t.co/FuM37XVnt1",forwardcf,500,
316,5fac0eeb05e5d24433f56b4a,"RT @RikkiLeanneB: @CTVNews Masks are making the problem worse. We should be listening to these doctors instead. 

https://t.co/rv8oZUJE9s",WokenMama,1703,
317,5fac0f0a05e5d24433f56b4b,Millions March in Berlin / London PLUS Only 6% of C0VlD Deaths actually ... https://t.co/rf9olXoFo8 via @YouTube,mitchellbarro18,8,
318,5fac0f1505e5d24433f56b4c,"Instead of doing that, cities like #GrandRapids, capitulated to the demands of capital and set up barricades so tha… https://t.co/GaFMqRNh14",mich_corps,156,
319,5fac0f1505e5d24433f56b4d,"RT @mlsline: @conservativma @VeBo1991 Communism fell with the Berlin Wall, so like the worm in an apple, the same forces have taken over th…",Gramapple1,1644,
